Project URL,Branch Name,Run,Cover Version,Cover Runtime (minutes),Total Lines of Code,Coverable Lines of Code,Total Pitest Mutations,Existing Test Count,Existing Line Coverage,Existing Covered Pitest Mutations,Existing Pitest Test Strength,Diffblue Test Count,Diffblue Line Coverage,Diffblue Covered Pitest Mutations,Diffblue Pitest Test Strength,Combined Line Coverage,Combined Covered Pitest Mutations,Combined Pitest Test Strength
https://github.com/Diffblue-benchmarks/symphonyoss-App-Integrations-Commons,https://github.com/Diffblue-benchmarks/symphonyoss-App-Integrations-Commons/tree/diffblue-baseline,,2025.09.01,42.86,5564,2392,,363,91.30%,,,2205,55.40%,,,94.94%,,
